timestamp,persona,role,tokens,delta_sec,R,R_smooth,sessionId,source_file
2025-10-11 14:54:22.843720+00:00,기타,unknown,1,0.0,0.6,0.6,,d:\nas_backup\outputs\persona_runs\auto_session.jsonl
2025-10-11 14:55:06.949935+00:00,기타,unknown,1,44.106215,0.012148934479909243,0.30607446723995463,,d:\nas_backup\outputs\persona_runs\auto_session.jsonl
2025-10-11 14:57:34.119312+00:00,기타,unknown,1,147.169377,0.0028782344842968256,0.205009056321402,,d:\nas_backup\outputs\persona_runs\auto_session.jsonl
2025-10-12 03:00:08.484733+00:00,기타,unknown,1,43354.365421,0.0,0.15375679224105152,sess_20251012_025814,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:00:36.405424+00:00,기타,unknown,1,27.920691,0.019608020547481703,0.12692703790233756,sess_20251012_025814,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:02:54.717191+00:00,기타,unknown,1,138.311767,0.0031362074545318286,0.007554279393243921,sess_20251012_025814,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:02:54.717515+00:00,기타,unknown,1,0.000324,0.5998052810465012,0.12508554870656233,sess_20251012_025814,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:07:29.093214+00:00,기타,unknown,1,274.375699,0.001003980107885497,0.12471069783128005,sess_20251012_030539,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:07:56.099869+00:00,기타,unknown,1,27.006655,0.020286438449368952,0.12876798552115384,sess_20251012_030539,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:10:02.912288+00:00,기타,unknown,1,126.812419,0.003524461748031643,0.12555127376126385,sess_20251012_030539,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:10:02.912639+00:00,기타,unknown,1,0.000351,0.599789060160574,0.24488184430247228,sess_20251012_030539,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:17:18.466710+00:00,기타,unknown,1,435.554071,0.00019795788674109786,0.12496037967052025,sess_20251012_031528,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:17:42.312244+00:00,기타,unknown,1,23.845534,0.02301752490326091,0.1293630886295953,sess_20251012_031528,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:18:46.251140+00:00,기타,unknown,1,63.938896,0.008078469290728143,0.12692149479786716,sess_20251012_031528,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 03:18:46.251472+00:00,기타,unknown,1,0.000332,0.5998004747667911,0.24617669740161902,sess_20251012_031528,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 09:59:24.170229+00:00,기타,unknown,1,24037.918757,0.0,0.12621888536950426,sess_20251012_095736,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 09:59:57.321627+00:00,기타,unknown,1,33.151398,0.01642421051382243,0.1294641358949205,sess_20251012_095736,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:02:07.351472+00:00,기타,unknown,1,130.029845,0.0034089651504507676,0.1255424239443585,sess_20251012_095736,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:02:07.351782+00:00,기타,unknown,1,0.00031,0.5998136922209785,0.24388946853040858,sess_20251012_095736,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:03:57.776160+00:00,기타,unknown,1,110.424378,0.004216257154810244,0.12477262500801238,sess_20251012_100209,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:04:26.118492+00:00,기타,unknown,1,28.342332,0.019309314890228,0.12863448798605798,sess_20251012_100209,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:05:15.360631+00:00,기타,unknown,1,49.242139,0.010786492592047598,0.12750694440170302,sess_20251012_100209,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:05:15.360974+00:00,기타,unknown,1,0.000343,0.5997938662577107,0.246783924623155,sess_20251012_100209,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:13:40.494492+00:00,기타,unknown,1,505.133518,8.644320511631804e-06,0.12682291504306162,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 10:13:40.494696+00:00,기타,unknown,1,0.000204,0.5998773844683286,0.2459551405057653,sess_20251012_101159,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:14:28.082375+00:00,기타,unknown,1,47.587679,0.011193934692982759,0.24433206446631622,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 10:14:28.082779+00:00,기타,unknown,1,0.000404,0.5997572217085234,0.3621262102896114,sess_20251012_101159,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:16:59.213834+00:00,기타,unknown,1,151.131055,0.0027725754232094924,0.24272195212271117,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 10:16:59.214870+00:00,기타,unknown,1,0.001036,0.5993778229828974,0.3625957878551883,sess_20251012_101159,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:16:59.215272+00:00,기타,unknown,1,0.000402,0.599758423098295,0.36257199558118164,sess_20251012_101159,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:16:59.215489+00:00,기타,unknown,1,0.000217,0.5998695724286799,0.480307123128321,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 10:19:59.204115+00:00,기타,unknown,1,179.988626,0.0021424971300139975,0.36078417821261916,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 10:19:59.206190+00:00,기타,unknown,1,0.002075,0.5987551363696185,0.47998069040190094,sess_20251012_101159,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:22:59.203038+00:00,기타,unknown,1,179.996848,0.0021423462404919834,0.36053359505341986,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 10:22:59.205239+00:00,기타,unknown,1,0.002201,0.5986797106623579,0.3603178525662325,sess_20251012_101159,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:23:50.139986+00:00,기타,unknown,1,50.934747,0.010396519938660765,0.24242324206822868,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 10:23:50.141355+00:00,기타,unknown,1,0.001369,0.5991781109189301,0.3618303648260119,sess_20251012_101159,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:23:50.141766+00:00,기타,unknown,1,0.000411,0.5997530168821519,0.36202994092851853,sess_20251012_101159,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:23:50.141944+00:00,기타,unknown,1,0.000178,0.599893009156857,0.48158007351179155,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 10:25:39.558064+00:00,기타,unknown,1,109.41612,0.004265524922091765,0.3626972363637383,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r02.jsonl
2025-10-12 10:25:39.558254+00:00,기타,unknown,1,0.00019,0.5998857976612112,0.4805950919082484,sess_20251012_102351,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:26:12.980141+00:00,기타,unknown,1,33.421887,0.016285882432666626,0.36401664621099566,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r02.jsonl
2025-10-12 10:26:12.980594+00:00,기타,unknown,1,0.000453,0.5997277891595812,0.3640116006664815,sess_20251012_102351,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:28:32.571064+00:00,기타,unknown,1,139.59047,0.0030969583361732515,0.24465239050234483,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r02.jsonl
2025-10-12 10:28:32.571734+00:00,기타,unknown,1,0.00067,0.5995974796625935,0.3637187814504451,sess_20251012_102351,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:28:32.572094+00:00,기타,unknown,1,0.00036,0.599783653393179,0.3636983525968387,sess_20251012_102351,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:28:32.572257+00:00,기타,unknown,1,0.000163,0.5999020237697623,0.4804215808642579,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r02.jsonl
2025-10-12 10:31:32.565024+00:00,기타,unknown,1,179.992767,0.002142421132981728,0.36090450725893797,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r02.jsonl
2025-10-12 10:31:32.566794+00:00,기타,unknown,1,0.00177,0.5989377930226517,0.4800726741962336,sess_20251012_102351,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:34:32.571322+00:00,기타,unknown,1,180.004528,0.002142205310095377,0.360581619325734,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r02.jsonl
2025-10-12 10:34:32.573008+00:00,기타,unknown,1,0.001686,0.5989881179973982,0.36042251224657784,sess_20251012_102351,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:35:03.139837+00:00,기타,unknown,1,30.566829,0.01786550455848574,0.24401520840432256,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r02.jsonl
2025-10-12 10:35:03.140797+00:00,기타,unknown,1,0.00096,0.5994234215377248,0.36347140848527115,sess_20251012_102351,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:35:03.141132+00:00,기타,unknown,1,0.000335,0.5997986724317191,0.36364358436708466,sess_20251012_102351,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:35:03.141301+00:00,기타,unknown,1,0.000169,0.599898417892153,0.4831948268834962,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r02.jsonl
2025-10-12 10:36:45.686812+00:00,기타,unknown,1,102.545511,0.004626797818898814,0.3643225628477963,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r03.jsonl
2025-10-12 10:36:45.687089+00:00,기타,unknown,1,0.000277,0.5998335194923975,0.48071616583457866,sess_20251012_103504,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:37:08.769537+00:00,기타,unknown,1,23.082448,0.023784230130950705,0.36558832755322385,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r03.jsonl
2025-10-12 10:37:08.769969+00:00,기타,unknown,1,0.000432,0.5997404027560899,0.365576673618098,sess_20251012_103504,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:39:20.794831+00:00,기타,unknown,1,132.024862,0.0033401557994525736,0.2462650211995579,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r03.jsonl
2025-10-12 10:39:20.795673+00:00,기타,unknown,1,0.000842,0.5994942330171138,0.3652385082392009,sess_20251012_103504,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:39:20.796058+00:00,기타,unknown,1,0.000385,0.5997686351053014,0.36522553136178165,sess_20251012_103504,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:39:20.796245+00:00,기타,unknown,1,0.000187,0.5998876005188999,0.48044620543937155,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r03.jsonl
2025-10-12 10:42:13.656985+00:00,기타,unknown,1,172.86074,0.0022786766639792157,0.3609538602209494,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r03.jsonl
2025-10-12 10:42:13.658108+00:00,기타,unknown,1,0.001123,0.5993256331360262,0.48015095568826405,sess_20251012_103504,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:45:13.666599+00:00,기타,unknown,1,180.008491,0.002142132592486402,0.36068053560333857,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r03.jsonl
2025-10-12 10:45:13.668313+00:00,기타,unknown,1,0.001714,0.5989713420680239,0.3605210769958831,sess_20251012_103504,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:45:55.860228+00:00,기타,unknown,1,42.191915,0.012739645481165563,0.24309148598833624,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r03.jsonl
2025-10-12 10:45:55.861359+00:00,기타,unknown,1,0.001131,0.5993208345250434,0.3624999175605491,sess_20251012_103504,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:45:55.861737+00:00,기타,unknown,1,0.000378,0.5997728401502436,0.3625893589633925,sess_20251012_103504,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:45:55.861936+00:00,기타,unknown,1,0.000199,0.5998803891530354,0.4821370102755024,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r03.jsonl
2025-10-12 10:47:40.380531+00:00,기타,unknown,1,104.518595,0.004518232976936266,0.36324638845728485,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r04.jsonl
2025-10-12 10:47:40.380745+00:00,기타,unknown,1,0.000214,0.5998713751890364,0.4806727343988591,sess_20251012_104557,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:48:11.529783+00:00,기타,unknown,1,31.149038,0.01752061195535961,0.3643126898849223,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r04.jsonl
2025-10-12 10:48:11.530433+00:00,기타,unknown,1,0.00065,0.5996094873900305,0.3642800193328796,sess_20251012_104557,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:50:32.866213+00:00,기타,unknown,1,141.33578,0.00304452511802581,0.24491284652587772,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r04.jsonl
2025-10-12 10:50:32.867111+00:00,기타,unknown,1,0.000898,0.5994606254875997,0.3639013250280104,sess_20251012_104557,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:50:32.867514+00:00,기타,unknown,1,0.000403,0.5997578224028088,0.3638786144707649,sess_20251012_104557,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:50:32.867718+00:00,기타,unknown,1,0.000204,0.5998773844683286,0.48034996897335863,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r04.jsonl
2025-10-12 10:53:28.200391+00:00,기타,unknown,1,175.332673,0.0022302029511310374,0.3608741120855788,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r04.jsonl
2025-10-12 10:53:28.201467+00:00,기타,unknown,1,0.001076,0.5993538265244341,0.48013597236686045,sess_20251012_104557,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:53:56.457372+00:00,기타,unknown,1,28.255905,0.019369841337069912,0.36411781553675454,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r04.jsonl
2025-10-12 10:53:56.458507+00:00,기타,unknown,1,0.001135,0.599318435248311,0.364029938105855,sess_20251012_104557,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:56:56.466163+00:00,기타,unknown,1,180.007656,0.0021421479137466097,0.2444828907949385,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r04.jsonl
2025-10-12 10:56:56.468886+00:00,기타,unknown,1,0.002723,0.5983674346681049,0.36371033713833334,sess_20251012_104557,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:56:56.470196+00:00,기타,unknown,1,0.00131,0.5992134856560254,0.36368226896465156,sess_20251012_104557,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:56:56.470610+00:00,기타,unknown,1,0.000414,0.5997512148317201,0.4797585436635815,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r04.jsonl
2025-10-12 10:58:46.044416+00:00,기타,unknown,1,109.573806,0.0042577604434198895,0.3607464087026034,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r05.jsonl
2025-10-12 10:58:46.044678+00:00,기타,unknown,1,0.000262,0.5998425323209788,0.48028648558404985,sess_20251012_105658,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 10:59:13.394680+00:00,기타,unknown,1,27.350002,0.020026468693177202,0.3646182923890643,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r05.jsonl
2025-10-12 10:59:13.395336+00:00,기타,unknown,1,0.000656,0.5996058850214,0.3646967722621392,sess_20251012_105658,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:00:31.833533+00:00,기타,unknown,1,78.438197,0.006388741715943849,0.24602427763898396,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_195729_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 11:00:31.834371+00:00,기타,unknown,1,0.000838,0.599496633698848,0.36507205229006956,sess_20251012_105731,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:01:04.079533+00:00,기타,unknown,1,32.245162,0.0169040635816479,0.2484843585422034,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_195729_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 11:01:04.079822+00:00,기타,unknown,1,0.000289,0.5998263094241534,0.36444432668839866,sess_20251012_105731,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:02:13.396321+00:00,기타,unknown,1,69.316499,0.007370473782956952,0.24599724444071,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r05.jsonl
2025-10-12 11:02:13.397428+00:00,기타,unknown,1,0.001107,0.5993352305880701,0.36458654221513526,sess_20251012_105658,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:02:13.397996+00:00,기타,unknown,1,0.000568,0.5996587240913035,0.3646189602936264,sess_20251012_105658,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:02:13.398376+00:00,기타,unknown,1,0.00038,0.5997716387028267,0.48119247531786213,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r05.jsonl
2025-10-12 11:04:04.092862+00:00,기타,unknown,1,110.694486,0.004203209591882559,0.36206785535140795,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_195729_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 11:04:04.093673+00:00,기타,unknown,1,0.000811,0.5995128388024887,0.48049632835531436,sess_20251012_105731,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:04:04.095111+00:00,기타,unknown,1,0.001438,0.5991367457514976,0.48045663138799977,sess_20251012_105731,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:04:04.095548+00:00,기타,unknown,1,0.000437,0.5997373994707951,0.4804723664638981,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_195729_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 11:05:13.420363+00:00,기타,unknown,1,69.324815,0.007369462779715347,0.3619919312792758,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r05.jsonl
2025-10-12 11:05:13.421333+00:00,기타,unknown,1,0.00097,0.5994174213322755,0.4810347736273545,sess_20251012_105658,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:05:41.395795+00:00,기타,unknown,1,27.974462,0.019569443589987984,0.3650460945848543,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r05.jsonl
2025-10-12 11:05:41.397236+00:00,기타,unknown,1,0.001441,0.5991349473952616,0.36504573491360714,sess_20251012_105658,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:07:06.474523+00:00,기타,unknown,1,85.077287,0.005805035238941928,0.24625926206723645,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_195729_assess-emotional-resilience-for-remote-research-teams-e1-baseline_r01.jsonl
2025-10-12 11:07:06.474915+00:00,기타,unknown,1,0.000392,0.5997644301192071,0.36473825553513484,sess_20251012_110406,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:07:25.456122+00:00,기타,unknown,1,18.981207,0.02890808529873989,0.2506363883284277,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_195729_assess-emotional-resilience-for-remote-research-teams-e1-baseline_r01.jsonl
2025-10-12 11:07:25.456387+00:00,기타,unknown,1,0.000265,0.5998407297336376,0.3666906455571576,sess_20251012_110406,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:08:41.407401+00:00,기타,unknown,1,75.951014,0.0066333481747727985,0.24819032571305985,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r05.jsonl
2025-10-12 11:08:41.408716+00:00,기타,unknown,1,0.001315,0.5992104876352777,0.36687141619232705,sess_20251012_105658,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:08:41.409105+00:00,기타,unknown,1,0.000389,0.5997662322488989,0.3668717766182654,sess_20251012_105658,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:08:41.409279+00:00,기타,unknown,1,0.000174,0.5998954130271935,0.4810692421639561,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r05.jsonl
2025-10-12 11:09:56.459403+00:00,기타,unknown,1,75.050124,0.006725894972905135,0.36244627521180967,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_195729_assess-emotional-resilience-for-remote-research-teams-e1-baseline_r01.jsonl
2025-10-12 11:09:56.459914+00:00,기타,unknown,1,0.000511,0.5996929543580802,0.4810581964484711,sess_20251012_110406,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:09:56.460333+00:00,기타,unknown,1,0.000419,0.5997482114383511,0.4811657412090858,sess_20251012_110406,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:09:56.460522+00:00,기타,unknown,1,0.000189,0.5998863986125724,0.48118977448182043,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_195729_assess-emotional-resilience-for-remote-research-teams-e1-baseline_r01.jsonl
2025-10-12 11:11:43.128325+00:00,기타,unknown,1,106.667803,0.004404504950529648,0.36209159286648773,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r06.jsonl
2025-10-12 11:11:43.128568+00:00,기타,unknown,1,0.000243,0.5998539489585734,0.48071720366362136,sess_20251012_110843,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:12:11.869959+00:00,기타,unknown,1,28.741391,0.019034408324835467,0.36458549445697236,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r06.jsonl
2025-10-12 11:12:11.870834+00:00,기타,unknown,1,0.000875,0.599474428124975,0.3645307377942972,sess_20251012_110843,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:13:21.445082+00:00,기타,unknown,1,69.574248,0.007339249146148507,0.24602130790101243,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_201018_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 11:13:21.445646+00:00,기타,unknown,1,0.000564,0.5996611260880469,0.3650726321285158,sess_20251012_111021,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:13:47.518910+00:00,기타,unknown,1,26.073264,0.02102649627338059,0.24930714159147724,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_201018_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r01.jsonl
2025-10-12 11:13:47.519406+00:00,기타,unknown,1,0.000496,0.5997019629712734,0.36544065252076485,sess_20251012_111021,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:14:36.955159+00:00,기타,unknown,1,49.435753,0.010740558616721642,0.2476938786191142,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r06.jsonl
2025-10-12 11:14:36.955993+00:00,기타,unknown,1,0.000834,0.5994990343997715,0.3661258356698388,sess_20251012_110843,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:14:36.956424+00:00,기타,unknown,1,0.000431,0.5997410034167511,0.3661418111355797,sess_20251012_110843,d:\nas_backup\outputs\resonance_ledger\ledger-20251012.jsonl
2025-10-12 11:14:36.956608+00:00,기타,unknown,1,0.000184,0.5998894033874036,0.4819143925583843,,d:\nas_backup\outputs\persona_runs\E1\E1_20251012_191158_design-an-empathic-ai-coach-for-creative-writers-e1-baseline_r06.jsonl
